FIPS_O,FIPS_D,Week,Pop_flows
16,1,26,4223.0
17,1,26,244118.0
18,1,26,222238.0
19,1,26,22609.0
20,1,26,44326.0
21,1,26,356669.0
22,1,26,567944.0
23,1,26,4909.0
24,1,26,32872.0
25,1,26,12565.0
26,1,26,66807.0
27,1,26,17205.0
28,1,26,1048080.0
29,1,26,217289.0
30,1,26,7550.0
31,1,26,9926.0
32,1,26,10107.0
33,1,26,6656.0
34,1,26,31145.0
35,1,26,14942.0
36,1,26,63134.0
37,1,26,149315.0
38,1,26,3930.0
39,1,26,190717.0
40,1,26,135483.0
41,1,26,7335.0
42,1,26,54392.0
44,1,26,1271.0
45,1,26,107792.0
46,1,26,2157.0
47,1,26,1196352.0
48,1,26,669634.0
49,1,26,10270.0
50,1,26,956.0
51,1,26,102637.0
53,1,26,27063.0
54,1,26,23770.0
55,1,26,30833.0
56,1,26,3461.0
2,1,27,9859.0
4,1,27,34014.0
5,1,27,318864.0
6,1,27,114904.0
8,1,27,45615.0
9,1,27,6376.0
10,1,27,5263.0
11,1,27,3354.0
12,1,27,1083738.0
13,1,27,1497293.0
15,1,27,10604.0
16,1,27,5217.0
17,1,27,314965.0
18,1,27,226790.0
19,1,27,23808.0
20,1,27,59660.0
21,1,27,339587.0
22,1,27,616157.0
23,1,27,4210.0
24,1,27,51623.0
25,1,27,16853.0
26,1,27,75125.0
27,1,27,25343.0
28,1,27,1211837.0
29,1,27,264872.0
30,1,27,5076.0
31,1,27,11245.0
32,1,27,12672.0
33,1,27,2797.0
34,1,27,39311.0
35,1,27,12151.0
36,1,27,63199.0
37,1,27,176418.0
38,1,27,3983.0
39,1,27,219128.0
40,1,27,191771.0
41,1,27,10193.0
42,1,27,66698.0
44,1,27,1303.0
45,1,27,118250.0
46,1,27,2221.0
47,1,27,1213528.0
48,1,27,729337.0
49,1,27,11768.0
50,1,27,2160.0
51,1,27,115313.0
53,1,27,29183.0
54,1,27,26256.0
55,1,27,32722.0
56,1,27,2925.0
2,1,28,9472.0
4,1,28,27133.0
5,1,28,252823.0
6,1,28,108513.0
8,1,28,44973.0
9,1,28,7024.0
10,1,28,4513.0
11,1,28,3952.0
12,1,28,1104645.0
13,1,28,1400930.0
15,1,28,13319.0
16,1,28,4808.0
17,1,28,402966.0
18,1,28,324477.0
19,1,28,29572.0
20,1,28,55678.0
21,1,28,322776.0
22,1,28,631995.0
23,1,28,4996.0
24,1,28,40360.0
25,1,28,15213.0
26,1,28,69133.0
27,1,28,14862.0
28,1,28,1098752.0
29,1,28,265573.0
30,1,28,4229.0
31,1,28,11523.0
32,1,28,14670.0
33,1,28,1628.0
34,1,28,39489.0
35,1,28,12230.0
36,1,28,60491.0
37,1,28,141606.0
38,1,28,3597.0
39,1,28,271877.0
40,1,28,204985.0
41,1,28,9771.0
42,1,28,50430.0
44,1,28,1081.0
45,1,28,116888.0
46,1,28,2081.0
47,1,28,1058764.0
48,1,28,677569.0
49,1,28,8219.0
50,1,28,4923.0
51,1,28,101259.0
53,1,28,26046.0
54,1,28,22399.0
55,1,28,29632.0
56,1,28,4782.0
2,1,29,8082.0
4,1,29,23650.0
5,1,29,276967.0
6,1,29,96865.0
8,1,29,38834.0
9,1,29,8021.0
10,1,29,4183.0
11,1,29,4677.0
12,1,29,1085714.0
13,1,29,1287365.0
15,1,29,12358.0
16,1,29,4392.0
17,1,29,388568.0
18,1,29,312236.0
19,1,29,46279.0
20,1,29,55456.0
21,1,29,309163.0
22,1,29,638478.0
23,1,29,3150.0
24,1,29,31162.0
25,1,29,18955.0
26,1,29,54890.0
27,1,29,22843.0
28,1,29,1101664.0
29,1,29,282633.0
30,1,29,4956.0
31,1,29,13183.0
32,1,29,13452.0
33,1,29,3653.0
34,1,29,33504.0
35,1,29,15427.0
36,1,29,64562.0
37,1,29,146811.0
38,1,29,3645.0
39,1,29,286859.0
40,1,29,173005.0
41,1,29,8684.0
42,1,29,52475.0
44,1,29,2207.0
45,1,29,107245.0
46,1,29,1978.0
47,1,29,1032162.0
48,1,29,668478.0
49,1,29,12208.0
50,1,29,2059.0
51,1,29,100433.0
53,1,29,23732.0
54,1,29,27023.0
55,1,29,45139.0
56,1,29,6908.0
2,1,30,12811.0
4,1,30,20736.0
5,1,30,281755.0
6,1,30,125275.0
8,1,30,44005.0
9,1,30,16234.0
10,1,30,5608.0
11,1,30,4400.0
12,1,30,1142492.0
13,1,30,1278348.0
15,1,30,12551.0
16,1,30,3849.0
17,1,30,345806.0
18,1,30,202978.0
19,1,30,60494.0
20,1,30,55808.0
21,1,30,262069.0
22,1,30,617979.0
23,1,30,5365.0
24,1,30,39492.0
25,1,30,27829.0
26,1,30,56922.0
27,1,30,23906.0
28,1,30,1056170.0
29,1,30,368372.0
30,1,30,5709.0
31,1,30,17657.0
32,1,30,13947.0
33,1,30,2567.0
34,1,30,39222.0
35,1,30,16486.0
36,1,30,65506.0
37,1,30,170060.0
38,1,30,3677.0
39,1,30,186288.0
40,1,30,126052.0
41,1,30,7750.0
42,1,30,62432.0
44,1,30,3400.0
45,1,30,120730.0
46,1,30,2504.0
47,1,30,977572.0
48,1,30,611967.0
49,1,30,9137.0
50,1,30,2936.0
51,1,30,108285.0
53,1,30,27522.0
54,1,30,21449.0
55,1,30,36643.0
56,1,30,9055.0
2,1,31,6963.0
4,1,31,28418.0
5,1,31,308803.0
6,1,31,163960.0
8,1,31,53048.0
9,1,31,18864.0
10,1,31,6228.0
11,1,31,6708.0
12,1,31,1152868.0
13,1,31,1140553.0
15,1,31,19688.0
16,1,31,6225.0
17,1,31,384633.0
18,1,31,110471.0
19,1,31,44220.0
20,1,31,70386.0
21,1,31,225538.0
22,1,31,514444.0
23,1,31,7757.0
24,1,31,55293.0
25,1,31,31605.0
26,1,31,68061.0
27,1,31,29763.0
28,1,31,720463.0
29,1,31,468311.0
30,1,31,5872.0
31,1,31,16107.0
32,1,31,14685.0
33,1,31,7733.0
34,1,31,57767.0
35,1,31,12079.0
36,1,31,115210.0
37,1,31,177622.0
38,1,31,3823.0
39,1,31,205093.0
40,1,31,107265.0
41,1,31,11102.0
42,1,31,79359.0
44,1,31,3810.0
45,1,31,124461.0
46,1,31,2730.0
47,1,31,817790.0
48,1,31,596979.0
49,1,31,12905.0
50,1,31,3425.0
51,1,31,113234.0
53,1,31,32387.0
54,1,31,24020.0
55,1,31,51273.0
56,1,31,7442.0
2,1,32,11379.0
4,1,32,30913.0
5,1,32,237944.0
6,1,32,158470.0
8,1,32,48822.0
9,1,32,20281.0
10,1,32,9713.0
11,1,32,7407.0
12,1,32,1039368.0
13,1,32,1186215.0
15,1,32,10057.0
16,1,32,5613.0
17,1,32,282790.0
18,1,32,74174.0
19,1,32,42929.0
20,1,32,38057.0
21,1,32,168767.0
22,1,32,336870.0
23,1,32,12562.0
24,1,32,75059.0
25,1,32,30572.0
26,1,32,91989.0
27,1,32,36910.0
28,1,32,655575.0
29,1,32,308583.0
30,1,32,4211.0
31,1,32,7809.0
32,1,32,13956.0
33,1,32,8626.0
34,1,32,76336.0
35,1,32,8970.0
36,1,32,116766.0
37,1,32,159653.0
38,1,32,4745.0
39,1,32,184394.0
40,1,32,63311.0
41,1,32,7170.0
42,1,32,75825.0
44,1,32,6707.0
45,1,32,113698.0
46,1,32,4240.0
47,1,32,792911.0
48,1,32,483286.0
49,1,32,10119.0
50,1,32,3873.0
51,1,32,128157.0
53,1,32,29734.0
54,1,32,18104.0
55,1,32,61668.0
56,1,32,5800.0
2,1,33,14797.0
4,1,33,24685.0
5,1,33,81025.0
6,1,33,128595.0
8,1,33,38423.0
9,1,33,15955.0
10,1,33,4418.0
11,1,33,5466.0
12,1,33,921536.0
13,1,33,1102826.0
15,1,33,8120.0
16,1,33,4695.0
17,1,33,143718.0
18,1,33,65638.0
19,1,33,22991.0
20,1,33,14903.0
21,1,33,120417.0
22,1,33,247824.0
23,1,33,10919.0
24,1,33,46547.0
25,1,33,35052.0
26,1,33,67978.0
27,1,33,27533.0
28,1,33,634147.0
29,1,33,170239.0
30,1,33,3684.0
31,1,33,4848.0
32,1,33,9151.0
33,1,33,5697.0
34,1,33,55406.0
35,1,33,7925.0
36,1,33,99980.0
37,1,33,122280.0
38,1,33,5293.0
39,1,33,104543.0
40,1,33,42624.0
41,1,33,7972.0
42,1,33,64208.0
44,1,33,5920.0
45,1,33,82314.0
46,1,33,3407.0
47,1,33,705132.0
48,1,33,293226.0
49,1,33,5530.0
50,1,33,4749.0
51,1,33,93516.0
53,1,33,25251.0
54,1,33,17925.0
55,1,33,50191.0
56,1,33,7643.0
2,1,34,9235.0
4,1,34,17571.0
5,1,34,71210.0
6,1,34,115994.0
8,1,34,35018.0
9,1,34,12869.0
10,1,34,4903.0
11,1,34,2890.0
12,1,34,847129.0
13,1,34,1075134.0
15,1,34,9655.0
16,1,34,5128.0
17,1,34,104392.0
18,1,34,54279.0
19,1,34,11024.0
20,1,34,11825.0
21,1,34,102842.0
22,1,34,481407.0
23,1,34,8589.0
24,1,34,37471.0
25,1,34,23720.0
26,1,34,49956.0
27,1,34,21565.0
28,1,34,595460.0
29,1,34,69784.0
30,1,34,3607.0
31,1,34,4090.0
32,1,34,8195.0
33,1,34,5253.0
34,1,34,50692.0
35,1,34,5636.0
36,1,34,82006.0
37,1,34,108743.0
38,1,34,4095.0
39,1,34,73604.0
40,1,34,30499.0
41,1,34,8576.0
42,1,34,51950.0
44,1,34,4685.0
45,1,34,80397.0
46,1,34,1649.0
47,1,34,689275.0
48,1,34,246455.0
49,1,34,5452.0
50,1,34,3630.0
51,1,34,78541.0
53,1,34,25519.0
54,1,34,9352.0
55,1,34,30671.0
56,1,34,6669.0
2,1,35,5839.0
4,1,35,13526.0
5,1,35,77605.0
6,1,35,69778.0
8,1,35,25465.0
9,1,35,6551.0
10,1,35,2817.0
11,1,35,1643.0
12,1,35,865478.0
13,1,35,1169288.0
15,1,35,1997.0
16,1,35,3837.0
17,1,35,92898.0
18,1,35,61675.0
19,1,35,12436.0
20,1,35,15276.0
21,1,35,95449.0
22,1,35,1249846.0
23,1,35,6025.0
24,1,35,25497.0
25,1,35,12270.0
26,1,35,39926.0
27,1,35,9116.0
28,1,35,765333.0
29,1,35,74575.0
30,1,35,3107.0
31,1,35,5010.0
32,1,35,5365.0
33,1,35,3253.0
34,1,35,22667.0
35,1,35,5169.0
36,1,35,36704.0
37,1,35,93388.0
38,1,35,2395.0
39,1,35,64130.0
40,1,35,29750.0
41,1,35,7118.0
42,1,35,35483.0
44,1,35,1438.0
45,1,35,66183.0
46,1,35,1783.0
47,1,35,733200.0
48,1,35,199164.0
49,1,35,3961.0
50,1,35,2076.0
51,1,35,65518.0
53,1,35,13402.0
54,1,35,12133.0
55,1,35,14586.0
56,1,35,2023.0
2,1,36,6832.0
4,1,36,15836.0
5,1,36,81333.0
6,1,36,77640.0
8,1,36,29023.0
9,1,36,9646.0
10,1,36,1854.0
11,1,36,1490.0
12,1,36,883739.0
13,1,36,1135893.0
15,1,36,1571.0
16,1,36,4081.0
17,1,36,96056.0
18,1,36,64105.0
19,1,36,11459.0
20,1,36,16798.0
21,1,36,108897.0
22,1,36,573613.0
23,1,36,5887.0
24,1,36,20219.0
25,1,36,11261.0
26,1,36,35540.0
27,1,36,10745.0
28,1,36,678007.0
29,1,36,74234.0
30,1,36,3092.0
31,1,36,3889.0
32,1,36,8133.0
33,1,36,2390.0
34,1,36,18125.0
35,1,36,10110.0
36,1,36,34571.0
37,1,36,90943.0
38,1,36,2348.0
39,1,36,56214.0
40,1,36,31613.0
41,1,36,8598.0
42,1,36,32216.0
44,1,36,2011.0
45,1,36,65714.0
46,1,36,1954.0
47,1,36,752243.0
48,1,36,211100.0
49,1,36,4844.0
50,1,36,276.0
51,1,36,49172.0
53,1,36,16561.0
54,1,36,9406.0
55,1,36,15128.0
56,1,36,4201.0
2,1,37,4068.0
4,1,37,16260.0
5,1,37,75604.0
6,1,37,63726.0
8,1,37,22325.0
9,1,37,4594.0
10,1,37,2179.0
11,1,37,1794.0
12,1,37,744358.0
13,1,37,938330.0
15,1,37,2526.0
16,1,37,2264.0
17,1,37,72932.0
18,1,37,59856.0
19,1,37,12901.0
20,1,37,13450.0
21,1,37,101061.0
22,1,37,213007.0
23,1,37,4226.0
24,1,37,20832.0
25,1,37,7725.0
26,1,37,33250.0
27,1,37,8193.0
28,1,37,577535.0
29,1,37,71363.0
30,1,37,2516.0
31,1,37,4554.0
32,1,37,5786.0
33,1,37,3046.0
34,1,37,9929.0
35,1,37,7232.0
36,1,37,30520.0
37,1,37,77214.0
38,1,37,3806.0
39,1,37,50693.0
40,1,37,27071.0
41,1,37,6246.0
42,1,37,23043.0
44,1,37,402.0
45,1,37,54538.0
46,1,37,2892.0
47,1,37,615456.0
48,1,37,181079.0
49,1,37,7135.0
50,1,37,664.0
51,1,37,40056.0
53,1,37,13945.0
54,1,37,10731.0
55,1,37,18362.0
56,1,37,5641.0
2,1,38,8130.0
4,1,38,16659.0
5,1,38,73289.0
6,1,38,100101.0
8,1,38,29638.0
9,1,38,11287.0
10,1,38,2770.0
11,1,38,4385.0
12,1,38,899352.0
13,1,38,1338248.0
15,1,38,3833.0
16,1,38,4432.0
17,1,38,91042.0
18,1,38,55502.0
19,1,38,8933.0
20,1,38,14824.0
21,1,38,110136.0
22,1,38,215856.0
23,1,38,2225.0
24,1,38,36237.0
25,1,38,13484.0
26,1,38,41247.0
27,1,38,8735.0
28,1,38,676121.0
29,1,38,73947.0
30,1,38,2249.0
31,1,38,5672.0
32,1,38,6200.0
33,1,38,2829.0
34,1,38,35013.0
35,1,38,6996.0
36,1,38,57027.0
37,1,38,111660.0
38,1,38,2664.0
39,1,38,64957.0
40,1,38,27507.0
41,1,38,4993.0
42,1,38,31369.0
44,1,38,531.0
45,1,38,69965.0
46,1,38,2137.0
47,1,38,760968.0
48,1,38,236023.0
49,1,38,6471.0
50,1,38,1827.0
51,1,38,59911.0
53,1,38,13678.0
54,1,38,10800.0
55,1,38,19877.0
56,1,38,1466.0
2,1,39,9188.0
4,1,39,17545.0
5,1,39,67150.0
6,1,39,83234.0
8,1,39,24295.0
9,1,39,7782.0
10,1,39,3186.0
11,1,39,1989.0
12,1,39,870702.0
13,1,39,1078903.0
15,1,39,2154.0
16,1,39,5676.0
17,1,39,78923.0
18,1,39,95129.0
19,1,39,12277.0
20,1,39,13075.0
21,1,39,341440.0
22,1,39,206632.0
23,1,39,2751.0
24,1,39,21628.0
25,1,39,10368.0
26,1,39,37434.0
27,1,39,9966.0
28,1,39,702853.0
29,1,39,67959.0
30,1,39,2736.0
31,1,39,4953.0
32,1,39,7607.0
33,1,39,2548.0
34,1,39,23072.0
35,1,39,9410.0
36,1,39,40280.0
37,1,39,105433.0
38,1,39,3289.0
39,1,39,58076.0
40,1,39,23313.0
41,1,39,6548.0
42,1,39,30503.0
44,1,39,326.0
45,1,39,62436.0
46,1,39,3198.0
47,1,39,898817.0
48,1,39,212965.0
49,1,39,7173.0
50,1,39,1242.0
51,1,39,61525.0
53,1,39,12696.0
54,1,39,13654.0
55,1,39,17815.0
56,1,39,2025.0
2,1,40,4890.0
4,1,40,19042.0
5,1,40,57463.0
6,1,40,71516.0
8,1,40,23432.0
9,1,40,4270.0
10,1,40,1941.0
11,1,40,3396.0
12,1,40,873134.0
13,1,40,1264112.0
15,1,40,2224.0
16,1,40,5701.0
17,1,40,86623.0
18,1,40,239271.0
19,1,40,11173.0
20,1,40,12348.0
21,1,40,525341.0
22,1,40,225364.0
23,1,40,5441.0
24,1,40,16435.0
25,1,40,7848.0
26,1,40,29891.0
27,1,40,11861.0
28,1,40,723751.0
29,1,40,61192.0
30,1,40,3871.0
31,1,40,4683.0
32,1,40,5631.0
33,1,40,2208.0
34,1,40,11939.0
35,1,40,7417.0
36,1,40,38694.0
37,1,40,91656.0
38,1,40,505.0
39,1,40,53383.0
40,1,40,27214.0
41,1,40,6293.0
42,1,40,29487.0
44,1,40,1542.0
45,1,40,67800.0
46,1,40,808.0
47,1,40,1363776.0
48,1,40,210897.0
49,1,40,5421.0
50,1,40,1475.0
51,1,40,49230.0
53,1,40,15358.0
54,1,40,9227.0
55,1,40,18645.0
56,1,40,2429.0
2,1,41,12810.0
4,1,41,18849.0
5,1,41,58568.0
6,1,41,64534.0
8,1,41,27012.0
9,1,41,2658.0
10,1,41,1535.0
11,1,41,1332.0
12,1,41,899207.0
13,1,41,1101242.0
15,1,41,3205.0
16,1,41,4845.0
17,1,41,86943.0
18,1,41,358324.0
19,1,41,10329.0
20,1,41,14969.0
21,1,41,161199.0
22,1,41,235858.0
23,1,41,3934.0
24,1,41,16920.0
25,1,41,5668.0
26,1,41,35699.0
27,1,41,11089.0
28,1,41,702191.0
29,1,41,55573.0
30,1,41,4000.0
31,1,41,5349.0
32,1,41,6836.0
33,1,41,2040.0
34,1,41,11236.0
35,1,41,5727.0
36,1,41,35396.0
37,1,41,90477.0
38,1,41,2181.0
39,1,41,61033.0
40,1,41,50473.0
41,1,41,4414.0
42,1,41,24015.0
44,1,41,1829.0
45,1,41,77078.0
46,1,41,1937.0
47,1,41,1287026.0
48,1,41,198776.0
49,1,41,6974.0
50,1,41,2216.0
51,1,41,48237.0
53,1,41,13447.0
54,1,41,8295.0
55,1,41,18963.0
56,1,41,3032.0
2,1,42,7282.0
4,1,42,21711.0
5,1,42,56734.0
6,1,42,90921.0
8,1,42,30101.0
9,1,42,6424.0
10,1,42,3225.0
11,1,42,2458.0
12,1,42,892372.0
13,1,42,974834.0
15,1,42,2704.0
16,1,42,4795.0
17,1,42,86970.0
18,1,42,180860.0
19,1,42,14194.0
20,1,42,14235.0
21,1,42,105839.0
22,1,42,229586.0
23,1,42,5938.0
24,1,42,22117.0
25,1,42,10113.0
26,1,42,48104.0
27,1,42,20903.0
28,1,42,611723.0
29,1,42,59324.0
30,1,42,2390.0
31,1,42,3201.0
32,1,42,6493.0
33,1,42,2487.0
34,1,42,19250.0
35,1,42,7477.0
36,1,42,49932.0
37,1,42,93831.0
38,1,42,1850.0
39,1,42,62354.0
40,1,42,24429.0
41,1,42,6652.0
42,1,42,38797.0
44,1,42,2887.0
45,1,42,69158.0
46,1,42,2886.0
47,1,42,756204.0
48,1,42,205700.0
49,1,42,9060.0
50,1,42,2022.0
51,1,42,51723.0
53,1,42,16432.0
54,1,42,14918.0
55,1,42,21202.0
56,1,42,2758.0
2,1,43,8294.0
4,1,43,22243.0
5,1,43,50298.0
6,1,43,74655.0
8,1,43,23707.0
9,1,43,2561.0
10,1,43,3930.0
11,1,43,3511.0
12,1,43,815736.0
13,1,43,911825.0
15,1,43,2138.0
16,1,43,4950.0
17,1,43,65817.0
18,1,43,66441.0
19,1,43,13611.0
20,1,43,10845.0
21,1,43,79536.0
22,1,43,172223.0
23,1,43,9992.0
24,1,43,19810.0
25,1,43,8857.0
26,1,43,41522.0
27,1,43,12540.0
28,1,43,600403.0
29,1,43,58855.0
30,1,43,4203.0
31,1,43,2888.0
32,1,43,7814.0
33,1,43,2081.0
34,1,43,13669.0
35,1,43,9185.0
36,1,43,38874.0
37,1,43,82623.0
38,1,43,3566.0
39,1,43,40867.0
40,1,43,20019.0
41,1,43,6095.0
42,1,43,29693.0
44,1,43,529.0
45,1,43,51983.0
46,1,43,1942.0
47,1,43,588991.0
48,1,43,173864.0
49,1,43,8958.0
50,1,43,4760.0
51,1,43,45763.0
53,1,43,14162.0
54,1,43,12020.0
55,1,43,18464.0
56,1,43,2523.0
2,1,44,7344.0
4,1,44,28294.0
5,1,44,45580.0
6,1,44,82898.0
8,1,44,25776.0
9,1,44,6913.0
10,1,44,3185.0
11,1,44,2741.0
12,1,44,875764.0
13,1,44,941048.0
15,1,44,3638.0
16,1,44,6653.0
17,1,44,71247.0
18,1,44,57329.0
19,1,44,11324.0
20,1,44,12578.0
21,1,44,68502.0
22,1,44,226729.0
23,1,44,8026.0
24,1,44,27471.0
25,1,44,11593.0
26,1,44,44854.0
27,1,44,11875.0
28,1,44,620249.0
29,1,44,47353.0
30,1,44,3786.0
31,1,44,3934.0
32,1,44,6461.0
33,1,44,3327.0
34,1,44,32741.0
35,1,44,8932.0
36,1,44,46857.0
37,1,44,82241.0
38,1,44,2487.0
39,1,44,51359.0
40,1,44,23291.0
41,1,44,7222.0
42,1,44,29175.0
44,1,44,2016.0
45,1,44,55110.0
46,1,44,2816.0
47,1,44,619591.0
48,1,44,182912.0
49,1,44,10029.0
50,1,44,3478.0
51,1,44,54408.0
53,1,44,23425.0
54,1,44,13434.0
55,1,44,21036.0
56,1,44,3064.0
2,1,45,3091.0
4,1,45,24908.0
5,1,45,41765.0
6,1,45,65417.0
8,1,45,19503.0
9,1,45,6577.0
10,1,45,4548.0
11,1,45,2879.0
12,1,45,979938.0
13,1,45,967329.0
15,1,45,2914.0
16,1,45,2660.0
17,1,45,71961.0
18,1,45,46738.0
19,1,45,9326.0
20,1,45,9267.0
21,1,45,68182.0
22,1,45,205373.0
23,1,45,4470.0
24,1,45,22853.0
25,1,45,15548.0
26,1,45,46924.0
27,1,45,13092.0
28,1,45,680990.0
29,1,45,41058.0
30,1,45,1883.0
31,1,45,3438.0
32,1,45,7045.0
33,1,45,3116.0
34,1,45,20378.0
35,1,45,7737.0
36,1,45,46725.0
37,1,45,99612.0
38,1,45,2095.0
39,1,45,44364.0
40,1,45,22965.0
41,1,45,3599.0
42,1,45,30727.0
44,1,45,2171.0
45,1,45,54483.0
46,1,45,1358.0
47,1,45,636812.0
48,1,45,171752.0
49,1,45,8318.0
50,1,45,1588.0
51,1,45,46971.0
53,1,45,16287.0
54,1,45,6770.0
55,1,45,17786.0
56,1,45,3214.0
2,1,46,4451.0
4,1,46,23492.0
5,1,46,72476.0
6,1,46,75830.0
8,1,46,22724.0
9,1,46,8449.0
10,1,46,3512.0
11,1,46,3668.0
12,1,46,896636.0
13,1,46,980429.0
15,1,46,3733.0
16,1,46,3053.0
17,1,46,81087.0
18,1,46,73350.0
19,1,46,11760.0
20,1,46,17996.0
21,1,46,76281.0
22,1,46,248955.0
23,1,46,6905.0
24,1,46,19598.0
25,1,46,14847.0
26,1,46,58389.0
27,1,46,15325.0
28,1,46,623017.0
29,1,46,64887.0
30,1,46,4582.0
31,1,46,4585.0
32,1,46,9217.0
33,1,46,3804.0
34,1,46,21705.0
35,1,46,5981.0
36,1,46,50456.0
37,1,46,107016.0
38,1,46,2897.0
39,1,46,65828.0
40,1,46,25546.0
41,1,46,4759.0
42,1,46,31852.0
44,1,46,1232.0
45,1,46,66612.0
46,1,46,1458.0
47,1,46,608937.0
48,1,46,251393.0
49,1,46,5879.0
50,1,46,2028.0
51,1,46,60814.0
53,1,46,15981.0
54,1,46,11519.0
55,1,46,17497.0
56,1,46,4037.0
2,1,47,4016.0
4,1,47,15731.0
5,1,47,79943.0
6,1,47,76507.0
8,1,47,23079.0
9,1,47,8592.0
10,1,47,3554.0
11,1,47,6926.0
12,1,47,911998.0
13,1,47,1078800.0
15,1,47,3364.0
16,1,47,4184.0
17,1,47,98181.0
18,1,47,63185.0
19,1,47,13084.0
20,1,47,19101.0
21,1,47,85176.0
22,1,47,300107.0
23,1,47,3343.0
24,1,47,22768.0
25,1,47,11926.0
26,1,47,45747.0
27,1,47,12302.0
28,1,47,717216.0
29,1,47,60663.0
30,1,47,1646.0
31,1,47,6546.0
32,1,47,8033.0
33,1,47,3339.0
34,1,47,18687.0
35,1,47,6866.0
36,1,47,42404.0
37,1,47,116065.0
38,1,47,2788.0
39,1,47,66054.0
40,1,47,30485.0
41,1,47,3772.0
42,1,47,30346.0
44,1,47,2212.0
45,1,47,87091.0
46,1,47,2350.0
47,1,47,638127.0
48,1,47,306293.0
49,1,47,5759.0
50,1,47,316.0
51,1,47,72593.0
53,1,47,10602.0
54,1,47,10307.0
55,1,47,18262.0
56,1,47,2373.0
2,1,48,4466.0
4,1,48,14835.0
5,1,48,26007.0
6,1,48,54598.0
8,1,48,24539.0
9,1,48,3122.0
10,1,48,1398.0
11,1,48,3710.0
12,1,48,598610.0
13,1,48,650428.0
15,1,48,3069.0
16,1,48,2618.0
17,1,48,42616.0
18,1,48,33205.0
19,1,48,8189.0
20,1,48,9496.0
21,1,48,42303.0
22,1,48,118774.0
23,1,48,3210.0
24,1,48,14185.0
25,1,48,9444.0
26,1,48,28547.0
27,1,48,8591.0
28,1,48,443140.0
29,1,48,26894.0
30,1,48,2068.0
31,1,48,3789.0
32,1,48,6058.0
33,1,48,3050.0
34,1,48,13181.0
35,1,48,4581.0
36,1,48,26556.0
37,1,48,59129.0
38,1,48,1319.0
39,1,48,28720.0
40,1,48,15359.0
41,1,48,4167.0
42,1,48,18639.0
44,1,48,783.0
45,1,48,38733.0
46,1,48,1478.0
47,1,48,432586.0
48,1,48,140590.0
49,1,48,7366.0
50,1,48,603.0
51,1,48,31661.0
53,1,48,8767.0
54,1,48,5930.0
55,1,48,11366.0
56,1,48,1495.0
2,1,49,2278.0
4,1,49,12196.0
5,1,49,27628.0
6,1,49,48199.0
8,1,49,20926.0
9,1,49,3496.0
10,1,49,1700.0
11,1,49,1620.0
12,1,49,664928.0
13,1,49,681258.0
15,1,49,3196.0
16,1,49,2725.0
17,1,49,37858.0
18,1,49,25361.0
19,1,49,5398.0
20,1,49,7425.0
21,1,49,39586.0
22,1,49,142941.0
23,1,49,1192.0
24,1,49,11003.0
25,1,49,7123.0
26,1,49,21143.0
27,1,49,9772.0
28,1,49,500156.0
29,1,49,26536.0
30,1,49,1821.0
31,1,49,4874.0
32,1,49,4163.0
33,1,49,1826.0
34,1,49,9575.0
35,1,49,3650.0
36,1,49,20170.0
37,1,49,59760.0
38,1,49,848.0
39,1,49,24880.0
40,1,49,15145.0
41,1,49,3045.0
42,1,49,17093.0
44,1,49,978.0
45,1,49,44723.0
46,1,49,1269.0
47,1,49,458321.0
48,1,49,123928.0
49,1,49,4348.0
50,1,49,1008.0
51,1,49,35953.0
53,1,49,8614.0
54,1,49,5709.0
55,1,49,12676.0
56,1,49,1237.0
2,1,50,4723.0
4,1,50,17879.0
5,1,50,43486.0
6,1,50,54961.0
8,1,50,21202.0
9,1,50,4991.0
10,1,50,1551.0
11,1,50,4943.0
12,1,50,756191.0
13,1,50,801231.0
15,1,50,3619.0
16,1,50,3038.0
17,1,50,43362.0
18,1,50,29140.0
19,1,50,8009.0
20,1,50,14547.0
21,1,50,52004.0
22,1,50,148918.0
23,1,50,1691.0
24,1,50,13928.0
25,1,50,5946.0
26,1,50,36042.0
27,1,50,10785.0
28,1,50,629948.0
29,1,50,37796.0
30,1,50,2517.0
31,1,50,4970.0
32,1,50,3772.0
33,1,50,1977.0
34,1,50,9688.0
35,1,50,6471.0
36,1,50,30351.0
37,1,50,84261.0
38,1,50,1772.0
39,1,50,31366.0
40,1,50,20548.0
41,1,50,4238.0
42,1,50,21073.0
44,1,50,166.0
45,1,50,58192.0
46,1,50,1431.0
47,1,50,582739.0
48,1,50,182628.0
49,1,50,5630.0
50,1,50,1924.0
51,1,50,65860.0
53,1,50,12350.0
54,1,50,8091.0
55,1,50,11693.0
56,1,50,1369.0
2,1,51,9310.0
4,1,51,22859.0
5,1,51,56208.0
6,1,51,81595.0
8,1,51,29704.0
9,1,51,9614.0
10,1,51,1388.0
11,1,51,7688.0
12,1,51,822359.0
13,1,51,842534.0
15,1,51,7622.0
16,1,51,4405.0
17,1,51,88910.0
18,1,51,68287.0
19,1,51,16911.0
20,1,51,23135.0
21,1,51,86333.0
22,1,51,181362.0
23,1,51,2772.0
24,1,51,22429.0
25,1,51,11868.0
26,1,51,55853.0
27,1,51,17416.0
28,1,51,575047.0
29,1,51,63408.0
30,1,51,4231.0
31,1,51,7439.0
32,1,51,6293.0
33,1,51,2772.0
